dlga_oim_start_quest_sem_samuraev_1:oim_start_quest_sem_samuraev_2|Well then, perhaps you could extend your protection to them yourself?
dlga_oim_start_quest_sem_samuraev_2:oim_start_quest_sem_samuraev_3|Nay, I am a noble Bek. 'Tis no good for me to fight for such rewards as our pitiful peasantry have to offer. But it would be a fine job for you. And yes, they pay with their meager provisions, not with silver.
dlga_oim_start_quest_sem_samuraev_3:oim_start_quest_sem_samuraev_4|So be it, I shall help the peasants.
dlga_oim_start_quest_sem_samuraev_4:close_window|Then waste no more time here. Find six warriors for your company and head to Sivash. You'll have a week.
dlga_oim_start_quest_sem_samuraev_3:oim_start_quest_sem_samuraev_5|No, I shall only fight under the royal banners.
dlga_oim_start_quest_sem_samuraev_5:close_window|Do as you please. But even jobs such as this are not easy to come by.
dlga_oim_sem_samuraev_defend_village:close_window|Allah be blessed! The bandits shall arrive soon. Help us to fend them off... We will reward you as best we can.
dlga_oim_sem_samuraev_defend_village:close_window.1|You are late, warrior. The bandits have already come and gone... All our stores have been ransacked and looted.
dlga_oim_sem_samuraev_defend_village:close_window.2|Oh dear, I fear the worst! You have too few men. To deal with these bandits, you shall need no less than {reg0} warriors. Recruit a sufficient force and return.
dlga_oim_pre_fight_dlg_sem_samuraev:oim_pre_fight_dlg_sem_samuraev_1|Zdorovenki buly! We are busy looking after the officers of the Zaporozhian Host. At the Hetman's orders, we prepare food for his soldiers and fodder for their horses. I hope you are not here to hinder us, my good {man/lady}?
dlga_oim_pre_fight_dlg_sem_samuraev_1:oim_pre_fight_dlg_sem_samuraev_2|But this is strange... Are you sure you are not mistaken, Cossack? That village is Tatar...
dlga_oim_pre_fight_dlg_sem_samuraev_2:oim_pre_fight_dlg_sem_samuraev_3|That's none of your bloody business. Do not interfere! Pass by in peace and leave. -- And if you will not go quietly, we shall drive you from here by force.
dlga_oim_pre_fight_dlg_sem_samuraev_3:close_window|Very well, do your worst!
dlga_oim_pre_fight_dlg_sem_samuraev_3:close_window.1|All right, Cossack. Tame yourself. If this is the Hetman's order, I will not hinder you.
dlga_oim_start_lendliz_dlg:oim_start_lendliz_dlg_1|Have you heard? The Don Cossacks are planning a raid on the Crimean Tatars. They ask that our father, the Tsar, aid them with provisions. Our Tsar is a kind man, and has ordered the mayor of Moscow to send iron and equipment for the Don. Would you deliver this for us?
dlga_oim_start_lendliz_dlg_1:oim_start_lendliz_dlg_2|Why not yourself?
dlga_oim_start_lendliz_dlg_2:oim_start_lendliz_dlg_3|If the Tsar's carts were to travel to the Don, the Tatars would at once know everything. They have spies everywhere. But you -- it is doubtful that you would draw their attention.
dlga_oim_start_lendliz_dlg_3:oim_start_lendliz_dlg_positive|Very well, I agree. Where should I head?
dlga_oim_start_lendliz_dlg_positive:close_window|Make your way to Moscow, and speak with the mayor. Give him this deed, and he will provide you with everything you need. The provisions you are to be delivered to the Ataman, Naum Vasiliev. Now make haste! Time is short.
dlga_oim_start_lendliz_dlg_3:oim_start_lendliz_dlg_neg|I must refuse. I have much other work to do.
dlga_oim_start_lendliz_dlg_neg:close_window|Very well, I cannot force you.
dlga_oim_lendliz_giving_goods:oim_lendliz_giving_goods_1|So, let us see... Signature, seal -- everything in place. All right, take this and sign here. And remember: if the Tatars should learn of these carts, they will cut you to ribbons.
dlga_oim_lendliz_giving_goods_1:close_window|They may find me no easy mark. Show me these goods of yours.
dlga_oim_lendliz_talk_to_naum:oim_lendliz_talk_to_naum_2|At last!
dlga_oim_lendliz_talk_to_naum_2:oim_lendliz_talk_to_naum_3|Here, look.
dlga_oim_lendliz_talk_to_naum_3:oim_lendliz_talk_to_naum_4|But these are mere provisions. We asked for arms!
dlga_oim_lendliz_talk_to_naum_4:oim_lendliz_talk_to_naum_5|I brought what I was told to bring. Take it, and let us part ways amicably.
dlga_oim_lendliz_talk_to_naum_5:oim_lendliz_talk_to_naum_5_new|Nay, this will not do! I care not how, but you must bring us pistols and sabers. A week I give you! No more.
dlga_oim_lendliz_talk_to_naum_5_new:oim_lendliz_talk_to_naum_5_new_1|And what am I to do?
dlga_oim_lendliz_talk_to_naum_5_new_1:oim_lendliz_talk_to_naum_5_new_2|I have a plan. Men that I trust have reported that a cart laden with arms has recently set out to Bakhchisaray. You must capture it!
dlga_oim_lendliz_talk_to_naum_5_new_2:oim_lendliz_talk_to_naum_5_new_3|And what if I fail?
dlga_oim_lendliz_talk_to_naum_5_new_3:oim_lendliz_talk_to_naum_5_new_4|You shall not fail, and to be sure of this, I shall give you two Cossacks.
dlga_oim_lendliz_talk_to_naum_5_new_4:oim_lendliz_talk_to_naum_5_new_5|Well, I'll see what I can do. I shall try to catch that cart!
dlga_oim_lendliz_talk_to_naum_5_new_5:lord_pretalk|Good then. Take the lads and march out.
dlga_oim_don_cossaks_responce:close_window|Damn you! What have you done, you worthless fool? You've let the foe slip clear away. I shall go at once to the Ataman, and tell him of your incompetence...
dlga_oim_don_cossaks_responce:close_window.1|Ha! Our sabers cut them down quite nicely! And look at all our trophies! Well, I and my man will take the cart, and return to the Ataman. And to you I wish godspeed!
dlga_oim_lendliz_talk_to_naum2:oim_lendliz_talk_to_naum_2_1|On behalf of all the hosts of the Don, thank you for your faithful aid, {playername}. Oh, we shall meet the Tatars with a great battle. Here, you have well earned your reward.
dlga_oim_lendliz_talk_to_naum_2_1:oim_lendliz_talk_to_naum_2_2|Thank you as well, Ataman. And now I shall depart.
dlga_oim_lendliz_talk_to_naum_2_2:oim_lendliz_talk_to_naum_2_3|There is one more thing. I have received a report that the captive Tatar escaped. He saw you in the camp, and will no doubt tell his people that it was you who supplied us with our arms. I tell you this, that you will be wary and prepared for the Tatars' revenge.
dlga_oim_lendliz_talk_to_naum_2_3:close_window|Thank you for the warning. Well, no one can stand in the way of one who walks the path of the righteous. Let us wish each other the best. Farewell!
dlga_oim_start_quest_monfor_shved:oim_start_quest_monfor_shved_1|Word has it that the Chevalier de Clermont has arrived in these lands. Have you met him?
dlga_oim_start_quest_monfor_shved_1:oim_start_quest_monfor_shved_2|Clermont I know. What of it?
dlga_oim_start_quest_monfor_shved_2:oim_start_quest_monfor_shved_3|He is to be found at once and brought to our king.
dlga_oim_start_quest_monfor_shved_3:oim_start_quest_monfor_shved_4|And why would Carl Gustaf be interested in this man?
dlga_oim_start_quest_monfor_shved_4:oim_start_quest_monfor_shved_5|Jaques de Clermont may be in disfavor with the French court, but the Prime Minister of France, Cardinal Mazarin, still regards him with favor. Our king would like to enlist the Cardinal's support, and he requires a trusted messenger to discuss the matter with Clermont.
dlga_oim_start_quest_monfor_shved_5:oim_start_quest_monfor_shved_6|But why so urgent? And could you not simply approach Clermont on your own?
dlga_oim_start_quest_monfor_shved_6:oim_start_quest_monfor_shved_7|Bogdan Hmelnitski wishes to arrange his own agreement with Mazarin. Once he discovers that we have enlisted Clermont to our service, he shall stop supporting us in our war with the Polish Commonwealth. Therefore we need a little-known mediator.
dlga_oim_start_quest_monfor_shved_7:oim_start_quest_monfor_shved_8|Agree...
dlga_oim_start_quest_monfor_shved_8:oim_start_quest_monfor_shved_9|I presume the reward would amount to more than the kind favors of the Swedish royalty?
dlga_oim_start_quest_monfor_shved_9:oim_start_quest_monfor_shved_11|The Swedish crown generously rewards its loyal servants. Here, take this. It should be enough to whet your appetite.
dlga_oim_start_quest_monfor_shved_11:oim_start_quest_monfor_shved_12|Where should I look for him?
dlga_oim_start_quest_monfor_shved_12:close_window|Scour the cities, look in the pubs. Inquire any passer-by. Perhaps one will have some clue.
dlga_oim_start_quest_monfor_shved_7:oim_start_quest_monfor_shved_13|Refuse...
dlga_oim_start_quest_monfor_shved_13:oim_start_quest_monfor_shved_14|I'd be better swinging my saber. Courtly intrigue is not for me...
dlga_oim_start_quest_monfor_shved_14:close_window|Do as you please. But know this -- the favor of the king is not easily granted, but quite easily taken.
dlga_oim_monfor_talk_shved_start:oim_monfor_talk_shved_start_1|I have an invitation for you from the king of Sweden. Join my party, and we shall make our way together to Karl Gustaf.
dlga_oim_monfor_talk_shved_start_1:close_window|I am glad to see you in good health. A herald of Bogdan Hmelnitski came to us the other day. He had with him five trained warriors -- a clear sign that he is a man to be reckoned with. When you have at least ten men at your command, then we shall talk. Now make haste, or I will make my way to the Cossacks.
dlga_oim_monfor_talk_shved_soldiers:oim_monfor_talk_shved_soldiers_1|About my offer...
dlga_oim_monfor_talk_shved_soldiers_1:oim_monfor_talk_shved_soldiers_2|You have gathered your troops?
dlga_oim_monfor_talk_shved_soldiers_2:oim_monfor_talk_shved_soldiers_2_pos|Yea, here they are, all weathered fighters.
dlga_oim_monfor_talk_shved_soldiers_2_pos:close_window|Well, that changes matters. Travelling with such a company is an honor. Let us go then to the king. As for the Cossacks, you may deal with them yourself...
dlga_oim_monfor_talk_shved_soldiers_2:oim_monfor_talk_shved_soldiers_3|Alas, not all of them.
dlga_oim_monfor_talk_shved_soldiers_3:close_window|Well then get a move on, the Cossacks come to me nigh every day...
dlga_oim_monfor_talk_shved_king:oim_monfor_talk_shved_king_1|What is it, {sir/madam}?
dlga_oim_monfor_talk_shved_king_1:oim_monfor_talk_shved_king_1_pos|I have arrived with the Chevalier de Clermont, Sire. It is said that you wished to speak with him.
dlga_oim_monfor_talk_shved_king_1_pos:close_window|Yes, this is true. Call him in, quickly. Your services shall be rewarded.
dlga_oim_monfor_talk_shved_king_1:oim_monfor_talk_shved_king_1_neg|I have come to pay my respects.
dlga_oim_monfor_talk_shved_king_1_neg:close_window|Very well. Now go, I have much to do.
dlga_oim_start_quest_mest_i_zakon_dlg:oim_start_quest_mest_i_zakon_dlg_1|I have a simple task for you, my good {man/lady}. Someone must to go to the Cossack village of Maslov Brod, and cause there such violence and mayhem that even the grandsons of their pathetic serfs will tremble with fear in recalling that day.
dlga_oim_start_quest_mest_i_zakon_dlg_1:oim_start_quest_mest_i_zakon_dlg_2|And what is this village guilty of, that it would so enrage the Polish crown?
dlga_oim_start_quest_mest_i_zakon_dlg_2:oim_start_quest_mest_i_zakon_dlg_3|Every last homestead has sent their able men to aid those damned Zaporozhian rebels. But that is merely half the reason. The Ukrainian serfs require a lesson in power, that the rest would learn to dread the very idea of supporting Hmelnitski.
dlga_oim_start_quest_mest_i_zakon_dlg_3:oim_start_quest_mest_i_zakon_dlg_4|So what, the valiant soldiers of His Royal Majesty cannot fulfill this brutal duty?
dlga_oim_start_quest_mest_i_zakon_dlg_4:oim_start_quest_mest_i_zakon_dlg_5|Sending in the royal hosts would be... lacking in finesse. Nay, far better to enlist a warrior who has no name for himself. In this way, we might teach all those who might stand against the Polish Commonwealth that we have the support of every man who can mount a horse and draw a blade.
dlga_oim_start_quest_mest_i_zakon_dlg_5:oim_start_quest_mest_i_zakon_dlg_pos|Agree...
dlga_oim_start_quest_mest_i_zakon_dlg_pos:oim_start_quest_mest_i_zakon_dlg_pos1|Well, if such is the will of His Majesty, then so be it.
dlga_oim_start_quest_mest_i_zakon_dlg_pos1:close_window|Perfect! Hurry to Maslov Brod and give those villains a good thrashing. Whatever loot you find is yours to take. And here, take this as well, as payment for deeds well done.
dlga_oim_start_quest_mest_i_zakon_dlg_5:oim_start_quest_mest_i_zakon_dlg_neg|Refuse...
dlga_oim_start_quest_mest_i_zakon_dlg_neg:oim_start_quest_mest_i_zakon_dlg_neg1|This matter is not to my liking. I pray you find someone else.
dlga_oim_start_quest_mest_i_zakon_dlg_neg1:close_window|'Tis your call, but know that the Polish gentry forgives not a lazy hand.
dlga_oim_elder_talk_maslovbrod:oim_elder_talk_maslovbrod_1|What are you up to, my good {man/lady}?
dlga_oim_elder_talk_maslovbrod_1:oim_elder_talk_maslovbrod_2|Nothing much... Though I do not mind a bit of loot and plunder...
dlga_oim_elder_talk_maslovbrod_2:oim_elder_talk_maslovbrod_3|There can be no doubt 'twas the damned Poles that sent you. By Christ, please just leave us in peace. You had best know that Maslov Brod is no mere village. It is here, on the shores of Rosava, that the great Hetman Bogdan Hmelnitski gathers all the Starshiny, the Cossack leaders, whenever they are preparing a major campaign.
dlga_oim_elder_talk_maslovbrod_3:oim_elder_talk_maslovbrod_4|And why should this concern me?
dlga_oim_elder_talk_maslovbrod_4:oim_elder_talk_maslovbrod_5|Hmelnitski shall never tolerate such plunder. If you do not wish the Hetman as your worst enemy, then you had best be on your way.
dlga_oim_elder_talk_maslovbrod_5:oim_elder_talk_maslovbrod_6|So that's what this is about... No one told me this! And what shall you tell your Hetman if I turn away from your village now?
dlga_oim_elder_talk_maslovbrod_6:oim_elder_talk_maslovbrod_7|If you should leave in peace, we would tell the Hetman of your noble act. Believe us, Hmelnitski can be very gracious.
dlga_oim_elder_talk_maslovbrod_7:oim_elder_talk_maslovbrod_loot|Continue plundering...
dlga_oim_elder_talk_maslovbrod_loot:close_window|Pardon me, but I already took my share.
dlga_oim_elder_talk_maslovbrod_7:oim_elder_talk_maslovbrod_neg|Do not plunder...
dlga_oim_elder_talk_maslovbrod_neg:oim_elder_talk_maslovbrod_neg1|You convinced me. I shall not bother you.
dlga_oim_elder_talk_maslovbrod_neg1:close_window|Our gratitude shall never be forgotten! This very day I shall send a messenger to Hmelnitski, to speak of your generosity.
dlga_qst_mest_i_zakon3_talk:close_window|So you are that Polish lickspittle who agreed to burn and plunder Maslov Brod for a handful of silver? You shall regret that dark deed.
dlga_qst_mest_i_zakon2_talk:lord_pretalk|I heard that you were called to plunder Maslov Brod, but spared the good village. It is a place dear to my heart, and I thank you for staying your hand. Let me convey to you the gratitude of the Hetman, and this well-packed purse.
dlga_qst_mest_i_zakon_talk_end:qst_mest_i_zakon_talk_end_1|Excellent job, {playername}! Now these serfs shall know that the Polish Commonwealth will forgive no insult!
dlga_qst_mest_i_zakon_talk_end_1:lord_pretalk|That is well, but I have raised the anger of the Hetman, and I fear his retribution.
dlga_qst_mest_i_zakon_talk_end_2:lord_pretalk|The task is failed, and now the king is angered. You shall not be pardoned for this!
dlga_oim_qst_kidalovo_z_konyem_dlg:oim_qst_kidalovo_z_konyem_dlg_1|Could you perhaps do me a small favor, {sir/madam}? The task is this: we had planned to give our ruler a pure-bred stallion, but alas, war has called and I cannot deliver the beast. Can you convey the animal to him in my stead?
dlga_oim_qst_kidalovo_z_konyem_dlg_1:oim_qst_kidalovo_z_konyem_dlg_pos|Agree...
dlga_oim_qst_kidalovo_z_konyem_dlg_pos:oim_qst_kidalovo_z_konyem_dlg_pos2|Very well, I would not shy from taking this job.
dlga_oim_qst_kidalovo_z_konyem_dlg_pos2:close_window|Here is the stallion, and here is the money for his keeping. Know this -- if you should lose the steed, or fail to deliver it in time, you'll have only yourself to blame for what follows.
dlga_oim_qst_kidalovo_z_konyem_dlg_1:oim_qst_kidalovo_z_konyem_dlg_neg|Refuse...
dlga_oim_qst_kidalovo_z_konyem_dlg_neg:oim_qst_kidalovo_z_konyem_dlg_neg_1|I am honored to hear that you would wish to bestow such an important task upon me... But alas, I have no time to play nurse to a horse.
dlga_oim_qst_kidalovo_z_konyem_dlg_neg_1:close_window|The decision is yours. I shall find myself another who can aid me in this.
dlga_oim_horse_ambush_dlg:oim_horse_ambush_dlg_1|Well hello, wayfarer! Why such a hurry? What is it that troubles you?
dlga_oim_horse_ambush_dlg_1:oim_horse_ambush_dlg_2|And who are you to ask that?
dlga_oim_horse_ambush_dlg_2:oim_horse_ambush_dlg_3|Who am I? Why, I am a freedom fighter, at your service. -- And the keeper of this road, too.
dlga_oim_horse_ambush_dlg_3:oim_horse_ambush_dlg_4|What is that supposed to mean?
dlga_oim_horse_ambush_dlg_4:oim_horse_ambush_dlg_5|No need for rude words, wayfarer. Better show us what you have in the cart, now.
dlga_oim_horse_ambush_dlg_5:oim_horse_ambush_dlg_6|In the cart be arms, and I assure you I can use them...
dlga_oim_horse_ambush_dlg_6:close_window|Then we shall just have to see about that...
dlga_oim_horse_ambush_dlg2:close_window|I believe not my eyes! Verily a royal steed you have, my good {man/lady}. To possess such a treasure, a {man/woman} must be able to wield his saber with great skill. Perhaps we shall take it!
dlga_oim_horse_delivered_dlg:oim_horse_delivered_dlg_1|{sire/madam}, I brought you a modest gift from the local nobles.
dlga_oim_horse_delivered_dlg_1:close_window|What a beautiful stallion! Truly my subjects must love me, if they bring such gifts. But it is taking a great risk, travelling these roads with such a horse. Here, take this for your troubles.
dlga_oim_start_quest_invest_dlg:oim_start_quest_invest_dlg_1|Aye, I have an errand for you, {sir/madam}. As you may know, the treasury of the Cossack Hetmanate is empty... Yet we have a hidden cache at Dunayevtsy, which we keep for such occasions. You are to take these monies from their elder there, and deliver it to Hetman Hmelnitski.
dlga_oim_start_quest_invest_dlg_1:oim_start_quest_invest_dlg_2|A simple job. Why not send one of your men?
dlga_oim_start_quest_invest_dlg_2:oim_start_quest_invest_dlg_answ|Nobody must know of it. Therefore has the Cossack Starshina have decided to bestow the task upon an unknown man. Should the Tatars or, God forbid, the Poles find out about it, they would wage an assault in full strength, and take the money for themselves.
dlga_oim_start_quest_invest_dlg_answ:oim_start_quest_invest_dlg_pos1|Agree...
dlga_oim_start_quest_invest_dlg_pos1:oim_start_quest_invest_dlg_pos2|Set yourself out then, and do not tarry. The Hetman will offer a reward that befits the task.
dlga_oim_start_quest_invest_dlg_pos2:oim_start_quest_invest_dlg_pos3|But how will the elder recognize me?
dlga_oim_start_quest_invest_dlg_pos3:close_window|The password is the motto that Cardinal Richelieu ordered written upon the cannons.
dlga_oim_start_quest_invest_dlg_answ:oim_start_quest_invest_dlg_neg|Refuse...
dlga_oim_start_quest_invest_dlg_neg:oim_start_quest_invest_dlg_neg1|I fear this task is not for me.
dlga_oim_start_quest_invest_dlg_neg1:close_window|Well then, we shall just have to find someone more brave and resolute.
dlga_lord_talk:oim_invest_get_pass_lord|Could you tell me, what is the motto that Cardinal Richelieu ordered written on the cannons?
dlga_oim_invest_get_pass_lord:close_window|With fire and sword! Everyone knows that.
dlga_oim_invest_get_pass_lord:close_window.1|I have heard of it from the French mercenaries. "Ultima ratio regnum" -- the final argument of kings.
dlga_oim_invest_get_pass_lord:close_window.2|On cannons? It is probably "si vis pacem, para bellum" -- if you wish for peace, prepare for war.
dlga_oim_invest_get_pass_lord:close_window.3|What could a French Cardinal order? "Dura lex, sed lex" -- the law is harsh, but it is the law.
dlga_oim_invest_get_pass_lord:close_window.4|With Fire & Sword!
dlga_oim_invest_get_pass_lord:lord_pretalk|Why should I care...
dlga_oim_get_money_invest_dlg:oim_get_money_invest_dlg_1|Sir, I come to you under orders of the Cossack Starshina. I have been instructed to collect the money and to bring it to Bogdan Khmelnytsky.
dlga_oim_get_money_invest_dlg_1:oim_get_money_invest_dlg_2|What are you going on about, my good {man/lady}? I know nothing of this.
dlga_oim_get_money_invest_dlg_2:oim_get_money_invest_dlg_answ|Hmm, let's see, there must be some kind of password...
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_rgth|Ultima ratio regnum!
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_neg|Si vis pacem, para bellum!
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_neg.1|Dura lex, sed lex!
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_neg.2|Homo homini lupus est!
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_neg.3|With fire and sword!
dlga_oim_get_money_invest_dlg_answ_neg:close_window|Have you lost your mind, my good {man/lady}? Enough of this nonsense, and give your poor tongue a rest. You'd better be on your way... I know nothing of a password -- and nothing of the Starshina either. If you keep pestering me, I will have to call my sons. -- They'll teach you to bother an old man!
dlga_oim_get_money_invest_dlg_answ_rgth:oim_get_money_invest_dlg_answ_rgth_1|Lord be praised, you're the one we have been waiting for. I had feared the fiends already learned of our hidden cache. Here, friend, take everything, and may your ride be swift. The Cossacks await you.
dlga_oim_get_money_invest_dlg_answ_rgth_1:close_window|This one hell of a secret cache! With this, one could buy up your whole village...
dlga_qst_oim_invest_finish:qst_oim_invest_finish_1|I brought you something, Hetman.
dlga_qst_oim_invest_finish_1:qst_oim_invest_finish_2|For a long time I have been waiting, friend.
dlga_qst_oim_invest_finish_2:qst_oim_invest_finish_3|Here is everything the elder gave me...
dlga_qst_oim_invest_finish_3:close_window|Good! We shall buy powder, arms and provisions... And send the Poles running for the hills! The gratitude of all the Zaporozhian Host is yours, and along with it -- a tightly-packed purse as your reward.
dlga_qst_oim_invest_finish_3:qst_oim_invest_finish_3_fail|That cannot be all there was! Where is the rest?
dlga_qst_oim_invest_finish_3_fail:qst_oim_invest_finish_3_fail_1|Do not be cross, Hetman. The road is long -- and I endured some expenses...
dlga_qst_oim_invest_finish_3_fail_1:close_window|Hey Cossacks, throw this scoundrel in a cage! That will teach him to go carousing with Cossack gold.
dlga_qst_oim_invest_finish_3_fail_1:close_window.1|Your time is running out! I will let you go this one time because you haven't spent too much of the money. But we'll be watching you. Bring me 15000 thaler or we will hunt you down.
dlga_oim_rekomendaciya_k_trubeckomu:oim_rekomendaciya_k_trubeckomu_1|Well, greetings, {playername}. Truth be said, I did not expect to see you still alive.
dlga_oim_rekomendaciya_k_trubeckomu_1:oim_rekomendaciya_k_trubeckomu_2|I am glad to see you as well. Thank you for aiding me when we first met. Now I am a weathered man, but I still wonder what is to come.
dlga_oim_rekomendaciya_k_trubeckomu_2:oim_rekomendaciya_k_trubeckomu_3|A loner always walks a difficult road. Without affluent patrons or personal riches, neither glory or power come easy. Have you not pondered over whether you shall join one of the warring parties?
dlga_oim_rekomendaciya_k_trubeckomu_3:oim_rekomendaciya_k_trubeckomu_4|Yea, I have pondered it. Yet how shall I earn the favor of the high and mighty?
dlga_oim_rekomendaciya_k_trubeckomu_4:oim_rekomendaciya_k_trubeckomu_5|Choose your side and fight in their battles. Then you shall swiftly learn who are your friends and foes. But to gain the patronage of kings, magnates, and commanders, you shall have to earn quite a fair name... a better name than you have now.
dlga_oim_rekomendaciya_k_trubeckomu_5:oim_rekomendaciya_k_trubeckomu_6|How then can I earn a fair name, as you say?
dlga_oim_rekomendaciya_k_trubeckomu_6:oim_rekomendaciya_k_trubeckomu_7|Take up different tasks. Take me for instance -- even now I ride to France on a secret mission bestowed upon me by the Tsar of Moscow himself.
dlga_oim_rekomendaciya_k_trubeckomu_7:oim_rekomendaciya_k_trubeckomu_8|Counsel me, whom should I approach for such jobs?
dlga_oim_rekomendaciya_k_trubeckomu_8:oim_rekomendaciya_k_trubeckomu_9|Well, you may be in luck. I have recently received a patent from Prince Trubetskoi. He is at war in Lithuania, and is gathering gallant men to his cause. If you so desire, I might compose a letter of credence to him, on your behalf.
dlga_oim_rekomendaciya_k_trubeckomu_9:oim_rekomendaciya_k_trubeckomu_10|That is a fine offer. Let me think over it.
dlga_oim_rekomendaciya_k_trubeckomu_10:oim_rekomendaciya_k_trubeckomu_11|Very well -- make haste! The road lies open before you!
dlga_oim_rekomendaciya_k_trubeckomu_11:oim_rekomendaciya_k_trubeckomu_pos1|Agree...
dlga_oim_rekomendaciya_k_trubeckomu_pos1:oim_rekomendaciya_k_trubeckomu_pos2|So be it. Write the letter and tell me where to find the prince.
dlga_oim_rekomendaciya_k_trubeckomu_pos2:oim_rekomendaciya_k_trubeckomu_pos3|The Muscovite forces have invaded Lithuania, and are preparing to lay siege to Vilna. Alexei Trubetskoi is commanding the least capable of their regiments. -- They have not won a single battle against the gentry! Make your way to Vilna, there you shall find him, and if not -- ask the Moscow warlords you will meet on the way. They should be able to give you some direction.
dlga_oim_rekomendaciya_k_trubeckomu_pos3:close_window|Thank you and farewell.
dlga_oim_rekomendaciya_k_trubeckomu_11:oim_rekomendaciya_k_trubeckomu_neg|Refuse...
dlga_oim_rekomendaciya_k_trubeckomu_neg:oim_rekomendaciya_k_trubeckomu_neg_1|I think I shall not go to the Muscovite Prince, but approach another man instead.
dlga_oim_rekomendaciya_k_trubeckomu_neg_1:close_window|As you wish. You might serve the Zaporozhians, the Swedes or even the Poles if you like. None would be disgraceful, for in this war, every regent has a truth of his own. My only advice is not to delay in your choosing.
dlga_lord_talk:oim_trubeckoy_rekomendation_dlg|I come from Clermont.
dlga_oim_trubeckoy_rekomendation_dlg:oim_trubeckoy_rekomendation_dlg_1|I have a letter of credence from the Chevalier de Clermont, Prince.
dlga_oim_trubeckoy_rekomendation_dlg_1:oim_trubeckoy_rekomendation_dlg_2|Let me see... So, Clermont writes that you are a {man/woman} who can be trusted. This is good. These days, we are recovering the lands that were taken from the Rus during the Time of Troubles, together with our Cossack brothers.
dlga_oim_trubeckoy_rekomendation_dlg_2:oim_trubeckoy_rekomendation_dlg_3|Laying siege to towns is no easy task. The longer it lasts, the more provisions their villagers smuggle in for them, and this is something we cannot allow to happen. You are to ravage no less than three villages of the Polish Commonwealth -- such is your first assignment. Forget not that their peasants are also our enemies.
dlga_oim_trubeckoy_rekomendation_dlg_3:oim_trubeckoy_rekomendation_dlg_4|I shall accept the task.
dlga_oim_trubeckoy_rekomendation_dlg_4:oim_trubeckoy_rekomendation_dlg_5|This is my kind of job, Prince! I hear that the British monarchs gave out patents that permitted their men to attacking enemy settlements during their wars with Spain. Therefore I am no bandit, but a land-bound privateer!
dlga_oim_trubeckoy_rekomendation_dlg_5:close_window|A filibuster of the Tsar, I would say. Now head out for the hunt, and good luck!
dlga_oim_trubeckoy_rekomendation_dlg_3:oim_trubeckoy_rekomendation_dlg_neg|I fear I must say no. Waging war on the peasantry is not for me.
dlga_oim_trubeckoy_rekomendation_dlg_neg:oim_trubeckoy_rekomendation_dlg_neg_1|Would you happen to have another job, Prince?
dlga_oim_trubeckoy_rekomendation_dlg_neg_1:close_window|He who seeks to earn the trust of the Moscow Tsar shall obey any order without question. Ours is a mighty nation, not a squabbling aristocracy. Now begone before I order to put you in jail.
dlga_lord_talk:oim_trubeckoy_korsar_dlg_1|I want to talk about the assignment...
dlga_oim_trubeckoy_korsar_dlg_1:oim_trubeckoy_korsar_dlg_2|The task is complete, Prince! The villages have been ravaged, and none shall dare to bring goods into the Polish towns. You may go boldly forth and lay your siege.
dlga_oim_trubeckoy_korsar_dlg_2:close_window|I am grateful for your services, {playername}! Now I can see that Clermont was right -- one can entrust you with important matters.
dlga_lord_find_zagloba_dlg:close_window|Gather your men, your assemble allies, and attack the Swedish forces.
dlga_lord_find_zagloba_dlg:close_window.1|My advice to you -- befriend a famous warrior, Colonel Zagloba. He will no doubt know what to do.
dlga_lord_find_zagloba_dlg:close_window.2|Go now to the Tsar of Moscow. He alone can overcome the Swedes.
dlga_lord_find_zagloba_dlg:close_window.3|Word has came to me that the Polish king aims to ally with the Tatars. You might assist in this alliance.
dlga_lord_find_zagloba_dlg:close_window.4|I fear it is all over for the Polish Commonwealth. My advice is to swear an oath of allegiance to the king of Sweden while you still can.
dlga_lord_find_zagloba_dlg:lord_find_zagloba_dlg_kozak|Hey, what did you say?!
dlga_lord_find_zagloba_dlg:lord_pretalk|I am busy.
dlga_lord_find_zagloba_dlg_kozak:close_window|Only joking...
dlga_lord_find_zagloba_dlg_kozak:close_window.1|Well, I wanted to aid the Poles...
dlga_oim_zagloba_finded:oim_zagloba_finded_1|Could it be the famed Colonel Zagloba, scourge of those who stand against the Polish Commonwealth?
dlga_oim_zagloba_finded_1:oim_zagloba_finded_2|Oh aye, the very same! And indeed I have carved down countless foes. Were there hairs enough on my head to count those I've brought down by my own hand, the barber would make a fortune trimming my forelock. The devil take me if I lie...
dlga_oim_zagloba_finded_2:oim_zagloba_finded_3|Colonel Zagloba, I wish to call you to my side, to join me in my campaign against the Swedes.
